system,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","C:\Program Files\Common Files\system\ado\","msado15.dll","1240576","0x20","ARCHIVE","2019-03-12T06:33:32Z","2019-03-12T06:33:32Z","2019-03-12T06:33:32Z","Microsoft Corporation","ActiveX Data Objects","10.0.17763.379 (WinBuild.160101.0800)","msado15.dll","&#169; Microsoft Corporation. All rights reserved.","msado15.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.379","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","48b94aefa8d1fcfb51a516063bca7f3a","6f80d87b670736f701c202b11c6d5a5b092e0702","881895df60674aecc6b70884d2d4e77ae7530d54b96eab8d53eb2ffba755e092"
"CrowdResponse","C:\Program Files\Common Files\system\ado\","msadomd.dll","356352","0x20","ARCHIVE","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","Microsoft Corporation","ActiveX Data Objects (Multi-Dimensional)","10.0.17763.1 (WinBuild.160101.0800)","msadomd.dll","&#169; Microsoft Corporation. All rights reserved.","msadomd.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","333696a652edd416b525a0e413d4b38b","8d833375745c71a1444b4d14e581b2cd24dc51e5","83c205ab29057f47d620a9ba52f2dc4e0ba6bd09301714e5d185cd245b8bfd59"
"CrowdResponse","C:\Program Files\Common Files\system\ado\","msador15.dll","45568","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","Microsoft ActiveX Data Objects Recordset","10.0.17763.1 (WinBuild.160101.0800)","msador15.dll","&#169; Microsoft Corporation. All rights reserved.","msador15.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","a2437d50aec19450f9226b934971df8d","a80f973b5efc54a909086fc1997c2ad5cd660a00","876f9fe73b8a1a7ff2c1cb2df6883f3cac345cf0873a78de8b6958e478d13fc4"
"CrowdResponse","C:\Program Files\Common Files\system\ado\","msadox.dll","399360","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","ActiveX Data Objects Extensions","10.0.17763.1 (WinBuild.160101.0800)","msadox.dll","&#169; Microsoft Corporation. All rights reserved.","msadox.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","caa76f6af32ce0c306f6f17fa027ebec","fa7c2d36c9449e0924e2fd7de588221f60b97e4c","87ebcdcb3a7a84c9c9ddd1ef0d8c863f68eab09631c155aac25d69be040ae241"
"CrowdResponse","C:\Program Files\Common Files\system\ado\","msadrh15.dll","91648","0x20","ARCHIVE","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","Microsoft Corporation","ActiveX Data Objects Rowset Helper","10.0.17763.1 (WinBuild.160101.0800)","msadrh15.dll","&#169; Microsoft Corporation. All rights reserved.","msadrh15.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8f68d5ce2c1702941d9dda390d22e665","faa3f778578115c6245f90c4b293cbc61367caa6","f3536194499e096e948b01d452cbc9af476c77126a47dd9b6c8a1633e22129b9"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msadce.dll","698880","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Cursor Engine","10.0.17763.1 (WinBuild.160101.0800)","msadce.dll","&#169; Microsoft Corporation. All rights reserved.","msadce.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8635eec8ba22fd26aac766d9fb9bd324","d5899b6c0c801a6144d13536a1130da6be0f7294","da5113a6f44400b5c70c33fc9fbcdde9668c913bfc5b4f076ce1d1df6170e6bd"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msadcer.dll","2560","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Cursor Engine Resources","10.0.17763.1 (WinBuild.160101.0800)","msadcer.dll","&#169; Microsoft Corporation. All rights reserved.","msadcer.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","aa3f24d98db95ca80eff65d83760b564","f0ebf982fbfaba9b1a9f7321862ca83b899134f5","90100d450984005e41322df8f7a5179af8dc1170d8932ef21b4574e224ee3350"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msadco.dll","246272","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","Remote Data Services Data Control","10.0.17763.1 (WinBuild.160101.0800)","msadco.dll","&#169; Microsoft Corporation. All rights reserved.","msadco.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","75f3684fb0098aba8eb38e97d4b500e2","818497a702bdb8a9274526281e4eec4ce89687de","4c780adde8f987d86d5c7501412e2cf4d229011637eee908a9c3e31edc98bcbd"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msadcor.dll","2560","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","Remote Data Services Data Control Resources","10.0.17763.1 (WinBuild.160101.0800)","msadcor.dll","&#169; Microsoft Corporation. All rights reserved.","msadcor.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","7c206fc798b01c074c935ac8f6d844f6","d76828f4992200e0a8297a714bd967c11af7a34f","868b6c4c1905ce513fc8d4315051c56efbcc99d005fe30b2c59407f92e44fff5"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msadds.dll","273920","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Data Shape Provider","10.0.17763.1 (WinBuild.160101.0800)","msadds.dll","&#169; Microsoft Corporation. All rights reserved.","msadds.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","d972bc03d9d13f3a5043e6bf1ef1dfb3","5543e60baf2350e3d1f29ef4b219092680ea565d","e5627dbbe32bfc812f86b755c9fe3769854b4a9b88404cee34747ddba114e975"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msaddsr.dll","2560","0x20","ARCHIVE","2018-09-15T07:29:18Z","2018-09-15T07:29:18Z","2018-09-15T07:29:18Z","Microsoft Corporation"," OLE DB Data Shape Provider Resources","10.0.17763.1 (WinBuild.160101.0800)","msaddsr.dll","&#169; Microsoft Corporation. All rights reserved.","msaddsr.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","abb54a918975b0f497e3f61dcd9593aa","fdeee58f3e7abdb38263fccb94cca42da7a12a10","fc3694fbca9abb584a84a5c1b48b073ebb24c7d91ccadd718fc0e42d8e1df65b"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msdaprsr.dll","2560","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Persistence Services Resources","10.0.17763.1 (WinBuild.160101.0800)","msdaprsr.dll","&#169; Microsoft Corporation. All rights reserved.","msdaprsr.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","562a76753c86ead8af72e07c1a37fecd","04273d3ebc18f4cc7bba1c3f5aa76330d3ec03bf","0b34ec04662f26168f647f7b3fe2eb4541ccad2bd80a9bc134703079d786fe46"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msdaprst.dll","353280","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Persistence Services","10.0.17763.1 (WinBuild.160101.0800)","msdaprst.dll","&#169; Microsoft Corporation. All rights reserved.","msdaprst.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","0d86755c3ec25de34005506514cb571a","3aef27da8a25936c2af2abbf6a74f2ac041732bb","cd6ec9a9d332e17d066f7ad2f31ab57808fdea5e7da37b431a951c0bc19f8833"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msdarem.dll","219136","0x20","ARCHIVE","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","Microsoft Corporation","OLE DB Remote Provider","10.0.17763.1 (WinBuild.160101.0800)","msdarem.dll","&#169; Microsoft Corporation. All rights reserved.","msdarem.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","c43e809956713858ea837e8e18fdc23e","3e728feee73156d4d7fb089176b7f1935efb5961","998ca4e0a816818af3f6c200b10a014228f3d2833f769f5f3ccf6b8a2093e523"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msdaremr.dll","2560","0x20","ARCHIVE","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","Microsoft Corporation","OLE DB Remote Provider Resources","10.0.17763.1 (WinBuild.160101.0800)","msdaremr.dll","&#169; Microsoft Corporation. All rights reserved.","msdaremr.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","93770006bceaff66e6e6239f15064904","f0c5d193efa107eddc613b61e2fae12a6cdec4b7","f8a84d5895fb18a2925b1be2fa776a0d15acdc4b3b9ae541650f41ef9ccfda4e"
"CrowdResponse","C:\Program Files\Common Files\system\msadc\","msdfmap.dll","31744","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","Data Factory Handler","10.0.17763.1 (WinBuild.160101.0800)","msdfmap.dll","&#169; Microsoft Corporation. All rights reserved.","msdfmap.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","69077ef354445f34a9ce585412385d44","06fa5eeed1c3bd174df48d47e7138cec3bb2b6ce","ec877c015b8fcfa496bce143b5ff65cfba135a63ebe8349afeec980a845b79ce"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","msdaosp.dll","99840","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Simple Provider","10.0.17763.1 (WinBuild.160101.0800)","msdaosp.dll","&#169; Microsoft Corporation. All rights reserved.","msdaosp.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","018eaf373b61f34f95429054ddebfdfe","7d57ebb78f7c378ea8ee69f8e8b054e0edfb170e","d912bca4861c9fb8bc6fdcbf96980508a312736426c86a6210718cc4ee8253d5"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","msdaps.dll","377344","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Interface Proxies/Stubs","10.0.17763.1 (WinBuild.160101.0800)","msdaps.dll","&#169; Microsoft Corporation. All rights reserved.","msdaps.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","ea00c5605e9ad823063ed079ef7e0166","0ca27c653019e72bedd6ed7089d859e98da9a9f0","3ba165b2513965ff8ac30438740a0d8e514e94b36f11a4f289e71a4b694ef2a3"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","msdasql.dll","713216","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Provider for ODBC Drivers","10.0.17763.1 (WinBuild.160101.0800)","msdasql.dll","&#169; Microsoft Corporation. All rights reserved.","msdasql.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","0f9e9b88ef6015be162e2a5818aa3262","e5ea203c7ce49b0febe17200649dcf5d391d93cb","a2b52914b78f1063056703d0a406b0b483c9c88e2ddaa42283cb885c4a2e8470"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","msdasqlr.dll","54784","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Provider for ODBC Drivers Resources","10.0.17763.1 (WinBuild.160101.0800)","msdasqlr.dll","&#169; Microsoft Corporation. All rights reserved.","msdasqlr.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","7461f8ffdc08ca5cdbbbb1180899d906","739a57f101b89fda7c80b723a177deb7ef238fb3","481201c94157c726601ab498f22912767e823ca4b21fa82bb0f94bd3b3240e42"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","msdatl3.dll","117248","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Implementation Support Routines","10.0.17763.1 (WinBuild.160101.0800)","msdatl3.dll","&#169; Microsoft Corporation. All rights reserved.","msdatl3.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","ca7df88cbb7fe2a98e408818d0e8ae11","73af9d9980f0a04800d5a7a433213c3f4bbf37c9","981098531fa82658b4e0e4e3da37edf2ff8dc0d9a91da717c3a43e4a83855eb0"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","msxactps.dll","15872","0x20","ARCHIVE","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","2018-09-15T07:29:19Z","Microsoft Corporation","OLE DB Transaction Proxies/Stubs","10.0.17763.1 (WinBuild.160101.0800)","msxactps.dll","&#169; Microsoft Corporation. All rights reserved.","msxactps.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","f79acbb16cbce055af5410a443344957","9b9138876651851ce243af6efee31401b8da64d9","ad5a4bf2a841067f8c8a9633b0d45bd7a0a9a380a30203268a3891e9913762e0"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","oledb32.dll","938496","0x20","ARCHIVE","2018-09-15T07:28:52Z","2023-09-18T11:02:58Z","2018-09-15T07:28:52Z","Microsoft Corporation","OLE DB Core Services","10.0.17763.1 (WinBuild.160101.0800)","oledb32.dll","&#169; Microsoft Corporation. All rights reserved.","oledb32.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8a1a7820aefcd7c9465df7d7e3556322","1709bef2277ed2e0a82718cff3ee6281e2a4ad1c","a0db025507f6fb2d33bf4d04da7c2094e4403415cff6e03bdc16a81e3e672e5e"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","oledb32r.dll","77824","0x20","ARCHIVE","2018-09-15T07:28:52Z","2023-09-18T11:02:58Z","2018-09-15T07:28:52Z","Microsoft Corporation","OLE DB Core Services Resources","10.0.17763.1 (WinBuild.160101.0800)","oledb32r.dll","&#169; Microsoft Corporation. All rights reserved.","oledb32r.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","1289e282ba75cfeb15443573fab6f747","740ca1ed416f6f6fe85358ada3d4d73a92386faf","3e8262df9e137dc5e894a5cdb4d02d611500d1b56dd4371a9573e3cd4529abe8"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","sqloledb.dll","868864","0x20","ARCHIVE","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","Microsoft Corporation","OLE DB Provider for SQL Server","10.0.17763.1 (WinBuild.160101.0800)","sqloledb.dll","&#169; Microsoft Corporation. All rights reserved.","sqloledb.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","f4b7fb72d3d756417b6b5e5b5ee92fb6","0365c6520ddd39c1e4cfdfe2d218591f9e215658","47f7db499fb367684c189d7294c2c8485687f7a0a4e75b7acfdd932f28049d4f"
"CrowdResponse","C:\Program Files\Common Files\system\ole db\","sqlxmlx.dll","315904","0x20","ARCHIVE","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","2018-09-15T07:29:20Z","Microsoft Corporation","XML extensions for SQL Server","10.0.17763.1 (WinBuild.160101.0800)","sqlxmlx.dll","&#169; Microsoft Corporation. All rights reserved.","sqlxmlx.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","c6684247de42eac0fb107bcf071fa6d5","99c88c7bdaf78f24aaabc0896bb31ddae7b895c7","bc1c2f08607c0a5aafa33ed87279dcc886e1edc56419fe4b8d825221e8c0d7d4"
"CrowdResponse","C:\Program Files\Common Files\VMware\Drivers\efifw\Win8\","efifwver.dll","2048","0x20","ARCHIVE","2020-03-30T15:53:04Z","2023-09-20T09:08:47Z","2020-03-30T15:53:04Z","","driverVer Stub DLL","0, 0, 0, 0","driverVer","Copyright (c) 2010-2020 VMware, Inc.","driverVer.dll","driverVer Stub DLL","0, 0, 0, 0","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","c0e09609d9ce7955b33e1e15d174bb7b","06aacc002b91a0a97f6f7be98e2f6d9354b81022","e0e97ab2443b66b02025584c5fd16144b48b13f57d0ae96f1f845aa6798d68d4"
"CrowdResponse","C:\Program Files\Common Files\VMware\Drivers\hgfs\Win8\","vmhgfsver.dll","2048","0x20","ARCHIVE","2020-03-30T15:43:20Z","2023-09-20T09:08:47Z","2020-03-30T15:43:20Z","","driverVer Stub DLL","0, 0, 0, 0","driverVer","Copyright (c) 2010-2020 VMware, Inc.","driverVer.dll","driverVer Stub DLL","0, 0, 0, 0","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","b556f2f03202c3fee81c175848fac450","176165d946be43ee19d9bd0e933c8f58a8215afe","c8f5cb207acf2e12840c6c074361e016a31e271e0a889d599747a2ee2310e8c6"
"CrowdResponse","C:\Program Files\Common Files\VMware\Drivers\hgfs\Win8\","vmhgfs_x64.dll","85520","0x20","ARCHIVE","2020-03-30T15:43:18Z","2023-09-20T09:08:47Z","2020-03-30T15:43:18Z","VMware, Inc.","VMware HGFS Provider","11.0.40.0","vmhgfs","Copyright &#169; 1998-2019 VMware, Inc.","vmhgfs.dll","VMware HGFS Provider","11.0.40.0","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","VMware, Inc.","Embedded","be5955834a239421abe8ca951fdf295d","245060791effe3b91d6257ad43f1f03d372f4bea","06ab449389b1afa8b4c0a40cfdab41968c42b886aa7f05e7785350cd5a6732cd"
"CrowdResponse","C:\Program Files\Common Files\VMware\Drivers\hgfs\Win8\","vmhgfs_x86.dll","78352","0x20","ARCHIVE","2020-03-30T15:43:18Z","2023-09-20T09:08:47Z","2020-03-30T15:43:18Z","VMware, Inc.","VMware HGFS Provider","11.0.40.0","vmhgfs","Copyright &#169; 1998-2019 VMware, Inc.","vmhgfs.dll","VMware HGFS Provider","11.0.40.0","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","VMware, Inc.","Embedded","d90bd7f0e6707705d9c6a73b905b53d1","8a2bbbbbd45dca38acdb5e4b22b1c07deb0f1649","45966065b1fb30dc3b3c030baebca1a035bac3d415b46c06c3d1a94482018168"
